a1,a2,a3,a4,a5,a5,a7
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.25477734208106995,0.6319979429244995,0.21538223326206207
-1.940453290939331,0.6829409003257751,0.33203548192977905,-1.8708423376083374,-0.2547774314880371,0.6319979429244995,0.21538223326206207
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.25477734208106995,0.6319979429244995,0.21538223326206207
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.2547775208950043,0.6319979429244995,0.21538223326206207
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708422183990479,-0.25477734208106995,0.6319979429244995,0.21538235247135162
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.25477734208106995,0.6319979429244995,0.21538223326206207
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.2547775208950043,0.6319979429244995,0.21538223326206207
-1.9404531717300415,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.2547774314880371,0.6319979429244995,0.21538223326206207
-1.940453290939331,0.6829409003257751,0.33203554153442383,-1.8708423376083374,-0.2547774314880371,0.63199782371521,0.21538223326206207
-1.94045090675354,0.6829473376274109,0.3320561349391937,-1.870823860168457,-0.2547817528247833,0.6320158243179321,0.21538276970386505
-1.9404503107070923,0.6829478144645691,0.3320610523223877,-1.8708246946334839,-0.25478166341781616,0.6320161819458008,0.21538253128528595
-1.9401170015335083,0.6829337477684021,0.33206093311309814,-1.8709328174591064,-0.2547840476036072,0.6319279670715332,0.21756461262702942
-1.9349573850631714,0.6827526688575745,0.33206483721733093,-1.8713665008544922,-0.2547850012779236,0.6315571665763855,0.2178931087255478
-1.9349005222320557,0.6827107667922974,0.3320746123790741,-1.8713109493255615,-0.2547849118709564,0.6315593123435974,0.21795086562633514
-1.9353548288345337,0.6827016472816467,0.33207350969314575,-1.8713021278381348,-0.25478509068489075,0.6315601468086243,0.21802930533885956
-1.9333512783050537,0.6826589703559875,0.33206868171691895,-1.8713810443878174,-0.25478655099868774,0.6315485835075378,0.2194601595401764
-1.9330415725708008,0.6826178431510925,0.3320832848548889,-1.8717069625854492,-0.2547869086265564,0.6312604546546936,0.220320925116539
-1.9328871965408325,0.6825811862945557,0.33208540081977844,-1.871731162071228,-0.2547890245914459,0.6312513947486877,0.2213899791240692
-1.9312373399734497,0.6823415756225586,0.3320794105529785,-1.8720992803573608,-0.25483715534210205,0.6307331919670105,0.22512204945087433
-1.9215302467346191,0.682081937789917,0.33208903670310974,-1.8725202083587646,-0.2548907399177551,0.6304723024368286,0.22630494832992554
-1.9204998016357422,0.6826468110084534,0.3320864140987396,-1.8725050687789917,-0.25578737258911133,0.6296424269676208,0.22683130204677582
-1.9208941459655762,0.6872774958610535,0.33208784461021423,-1.872504711151123,-0.25855159759521484,0.6267318725585938,0.22877980768680573
-1.9206732511520386,0.6964724063873291,0.33208155632019043,-1.8725014925003052,-0.262439101934433,0.6219940185546875,0.23161743581295013
-1.9206008911132812,0.7038891911506653,0.33208417892456055,-1.8724868297576904,-0.26586830615997314,0.6183176040649414,0.23414334654808044
-1.920608401298523,0.7088057398796082,0.3320781886577606,-1.8724817037582397,-0.26772114634513855,0.6159201264381409,0.23554202914237976
-1.9206162691116333,0.714720606803894,0.3320809602737427,-1.8723708391189575,-0.27120205760002136,0.6120047569274902,0.2381456047296524
-1.9206266403198242,0.7195261120796204,0.33208346366882324,-1.8721287250518799,-0.27319449186325073,0.6097553968429565,0.23944732546806335
-1.9202120304107666,0.7214743494987488,0.332084983587265,-1.868804931640625,-0.2729129195213318,0.6133540868759155,0.23942995071411133
-1.9167839288711548,0.7250915765762329,0.33207935094833374,-1.8556647300720215,-0.27271273732185364,0.6182293891906738,0.24003389477729797
-1.9160242080688477,0.730182945728302,0.33209964632987976,-1.8405433893203735,-0.2727648913860321,0.6178243160247803,0.23992867767810822
-1.9161838293075562,0.7295917868614197,0.3320964276790619,-1.838970422744751,-0.27277034521102905,0.6178326606750488,0.23992010951042175
-1.915813684463501,0.7305247187614441,0.3320991098880768,-1.8373332023620605,-0.2728399634361267,0.6191489100456238,0.23991303145885468
-1.9155455827713013,0.734732985496521,0.3320969045162201,-1.8328402042388916,-0.2749914526939392,0.6167702078819275,0.24134983122348785
-1.9156235456466675,0.7376788258552551,0.33209460973739624,-1.835192084312439,-0.2774714231491089,0.6141637563705444,0.24313457310199738
-1.9156283140182495,0.7372304201126099,0.3320973813533783,-1.8348361253738403,-0.27764448523521423,0.6140668392181396,0.24341416358947754
-1.915629267692566,0.7371694445610046,0.3320973217487335,-1.8347556591033936,-0.2776333689689636,0.6142380833625793,0.24341273307800293
-1.915636658668518,0.738002598285675,0.3321005403995514,-1.8347541093826294,-0.27873629331588745,0.612774670124054,0.2442430555820465
-1.9156445264816284,0.7444493174552917,0.3320977985858917,-1.8347139358520508,-0.28223443031311035,0.6091548800468445,0.2468205690383911
-1.915655493736267,0.7533863186836243,0.3320993483066559,-1.834233283996582,-0.28606095910072327,0.6050108671188354,0.24940304458141327
-1.9156616926193237,0.7583121657371521,0.33209508657455444,-1.8341951370239258,-0.28848761320114136,0.602777361869812,0.2510482370853424
-1.9156683683395386,0.7656888961791992,0.3320988118648529,-1.8337483406066895,-0.2929422855377197,0.5979726910591125,0.25446656346321106
-1.91568124294281,0.7714698314666748,0.33209145069122314,-1.8334238529205322,-0.29668328166007996,0.5942267179489136,0.25729233026504517
-1.9157283306121826,0.7732033729553223,0.3321038484573364,-1.832871913909912,-0.3007380962371826,0.5908072590827942,0.25979331135749817
-1.9157458543777466,0.7787132859230042,0.33210206031799316,-1.8328754901885986,-0.30148792266845703,0.5898361206054688,0.2604079246520996
-1.9157508611679077,0.7773228287696838,0.33210498094558716,-1.832899570465088,-0.30199354887008667,0.5893643498420715,0.26060307025909424
-1.9157578945159912,0.7773634195327759,0.3321015536785126,-1.8328697681427002,-0.3024531602859497,0.588932454586029,0.2610015571117401
