pose,-0.0301771825697836,-0.47512686347256905,0.16504651898992095,0.7043391308875119,0.7084237933158875,-0.0053486061071169365,0.04487170318505705,2,0.31658301489044854
pose,-0.015912525137389225,-0.4897208315971013,0.2637368867448463,0.7022333154437268,0.7113735675811768,-0.019855100345465605,0.02053807826135625,2,0.37207770602688744
pose,0.25128281160107285,-0.48835320675989413,0.2668618397748843,0.6807567514015747,0.7311904430389404,-0.037533937512719315,0.022846970902123176,2,0.38468960475469877
pose,0.2410908683598932,-0.5019878692263321,0.1456762435090455,0.7086500525474548,0.7038897184363703,0.002667212299585657,0.04844864079936475,2,0.21604273831676657
pose,0.21423870887591193,-0.482522426628866,0.25572401964646574,0.6897224362934572,0.7238861322402954,0.004200634600580028,0.01594389814541784,2,0.22689918771908202
pose,0.11339558375575096,-0.46247362089169847,0.24038650090484562,0.6853562361242505,0.7277413010597229,-0.02606163791575181,-0.00044071592746979936,2,0.19756845632784079
pose,0.10790474958986629,-0.47041215968136313,0.16195799937787728,0.6785745179434718,0.7340993285179138,-0.007042896697438429,0.024191142852529875,2,0.23839134035834678
pose,0.13825547383768694,-0.4889388364150675,0.25470271040017217,0.6544578772026639,0.7555936574935913,-0.026303830384569547,0.00844152468576748,2,0.3129205758454909
pose,0.38897459225675596,-0.48701681906048816,0.2244983750093823,0.7076236605644226,0.7047072545433946,-0.027876559915127382,0.04335158314258692,2,0.3093260873770519
pose,0.38809499986914586,-0.4880781664695694,0.1438682528418618,0.6936273280623777,0.717652440071106,-0.01012226660288724,0.06126681281295201,2,0.24372977326910175
pose,0.38763237215594554,-0.48890988999951973,0.14533868858686372,0.6886354267757941,0.7225088477134705,-0.006256406330012301,0.0610170500216235,2,0.2420432931379093
pose,0.31775343416577734,-0.5187998638398954,0.2856963715822358,0.6713281439733564,0.7389479279518127,-0.011952295719393212,0.05596071467008309,2,0.23272573806165614
pose,0.06317696154437423,-0.5664827715115305,0.2807870917391848,0.6662881723701394,0.7400916814804077,-0.09123590701639092,-0.0005879113671944952,2,0.19872379557032174
pose,0.051225337926272395,-0.5815136410589062,0.1617671784351852,0.6733023330812005,0.738405704498291,-0.022814787675515404,0.03000753680208689,2,0.34669463833220787
pose,0.12311095488642912,-0.5973133244366179,0.2665052153325861,0.6318306858026494,0.7728660702705383,-0.04534951260677434,0.037569056418006556,2,0.4473605695581379
pose,0.30397399672030395,-0.5814367023107441,0.23372612474982016,0.6836556178817276,0.72541344165802,-0.024054712550324504,0.07623439628433759,2,0.44784539137199697
pose,0.31451339131402667,-0.5830850497164491,0.14369126810219646,0.6994440251196852,0.7113373279571533,-0.022959544534067837,0.06519325158355953,2,0.2646970735259331
pose,0.12326835042050982,-0.5257400634466887,0.3954967483578555,0.6755768971285341,0.7291958928108215,-0.06307353946971028,0.08883109935209034,2,0.3943434971041989
