a1,a2,a3,a4,a5,a5,a7
-0.7027628421783447,-4.281673431396484,0.7219390869140625,1.4346376657485962,0.45539596676826477,-0.5795976519584656,0.14554259181022644
-0.5958302021026611,-4.122840404510498,0.7171829342842102,1.1144938468933105,0.4583967626094818,-0.5271265506744385,0.15237073600292206
-0.6241657137870789,-3.985153913497925,0.6409007906913757,1.0286500453948975,0.4325588345527649,-0.5187400579452515,0.15315569937229156
-0.59187251329422,-3.894044876098633,0.6858323812484741,1.1186381578445435,0.42243266105651855,-0.5136860013008118,0.1523481011390686
-0.5341979265213013,-3.9346988201141357,0.7550408244132996,1.3113194704055786,0.4259365200996399,-0.5358204245567322,0.14969223737716675
-0.5398802161216736,-3.948908567428589,0.7578206658363342,1.2806516885757446,0.45193159580230713,-0.5353706479072571,0.15070442855358124
-0.5477577447891235,-3.972458600997925,0.7569029331207275,1.3631771802902222,0.43427330255508423,-0.5525631308555603,0.14889070391654968
-0.553631603717804,-2.8687450885772705,0.5882254242897034,1.0223102569580078,0.4667234718799591,-0.507507860660553,0.16105443239212036
-0.8027010560035706,-2.3590612411499023,0.16485905647277832,0.2118268609046936,0.49665504693984985,-0.32951900362968445,0.18132786452770233
-1.0206971168518066,-1.9736323356628418,-0.18561555445194244,-0.12809538841247559,0.4824044704437256,-0.1896618753671646,0.19048674404621124
-0.5426734089851379,-0.4057833254337311,0.03439931198954582,-0.15914860367774963,0.5125688314437866,-0.019110189750790596,0.20315511524677277
0.08141901344060898,1.3917365074157715,0.15958930552005768,-0.2410488873720169,0.5632414817810059,0.13899458944797516,0.20761007070541382
0.21158672869205475,1.8256678581237793,0.13407550752162933,-0.2616196274757385,0.5189507007598877,0.1254124939441681,0.19901405274868011
0.2604009509086609,0.6927171349525452,0.2004479020833969,0.23874886333942413,0.4421296715736389,-0.02346961200237274,0.18409763276576996
-0.2059963494539261,-0.2736889719963074,-0.14329950511455536,0.16891534626483917,0.37342116236686707,-0.21774810552597046,0.18063782155513763
-0.2322291135787964,-0.16848964989185333,-0.17141474783420563,-0.29083719849586487,0.32788965106010437,-0.22119750082492828,0.18264079093933105
0.18964412808418274,0.2949761152267456,0.17004898190498352,-0.12908974289894104,0.3160823881626129,-0.26418885588645935,0.1877080798149109
0.08877938985824585,-0.2088378220796585,0.07825789600610733,0.09566409140825272,0.2087271809577942,-0.3302205801010132,0.17462989687919617
-0.04947686567902565,-0.08943887799978256,-0.037683792412281036,-0.35484111309051514,0.1852826029062271,-0.3457432985305786,0.1685739904642105
-0.24240830540657043,-0.158457949757576,-0.25131601095199585,-0.47954705357551575,0.2604919970035553,-0.3760691285133362,0.17830534279346466
-0.6429822444915771,-0.09692134708166122,-0.2862185835838318,-0.5221474170684814,0.2643652856349945,-0.4451463520526886,0.1804390698671341
-0.50174880027771,-0.3383835554122925,-0.06503215432167053,-0.2646971642971039,0.2949276864528656,-0.575569212436676,0.19220083951950073
-0.4805280566215515,-1.1876983642578125,0.026490800082683563,-0.32557758688926697,0.3280948996543884,-0.7459630370140076,0.20935967564582825
-1.0561779737472534,-1.305093765258789,-0.5907641649246216,-1.3005213737487793,0.35861459374427795,-0.5283982753753662,0.2437390685081482
-0.575008749961853,-0.7748866677284241,-0.2120862901210785,-1.253172516822815,0.37400490045547485,-0.4287429451942444,0.2882954478263855
0.15238523483276367,0.08902940899133682,0.3288974463939667,-0.27681615948677063,0.3372926414012909,-0.3403332531452179,0.3186993896961212
0.3412086069583893,0.37210309505462646,0.47271817922592163,-0.2697807550430298,0.29078659415245056,-0.19989916682243347,0.29664769768714905
0.29496461153030396,0.3608930706977844,0.4219995141029358,0.4017466604709625,0.26854515075683594,-0.20920658111572266,0.2909044623374939
-0.0051933154463768005,0.825412929058075,-0.11585572361946106,-0.40165066719055176,0.2880682051181793,-0.14978937804698944,0.29245713353157043
-0.01509450376033783,0.33909595012664795,-0.07701721042394638,0.14622005820274353,0.34335216879844666,-0.388653963804245,0.3533935844898224
0.002140911528840661,-0.3309072256088257,-0.023586269468069077,0.2534279525279999,0.32194674015045166,-0.4744185507297516,0.3682680130004883
-0.22230194509029388,-0.15448454022407532,-0.399655818939209,-0.15798823535442352,0.34354716539382935,-0.359387069940567,0.4121163487434387
-0.17540495097637177,-0.00527035491541028,-0.15586009621620178,-0.21571937203407288,0.3280406892299652,-0.30810225009918213,0.38816338777542114
0.31199127435684204,0.1900031566619873,0.35101059079170227,-0.22400185465812683,0.21456651389598846,-0.38430577516555786,0.2839253842830658
0.5508672595024109,0.6814333200454712,0.3856238126754761,-0.22842347621917725,0.24603182077407837,-0.3919098675251007,0.27591490745544434
0.4380720257759094,1.1676783561706543,-0.0190329197794199,-0.42231887578964233,0.2406330406665802,-0.38955578207969666,0.2975994348526001
0.3795883357524872,1.9655572175979614,-0.2684328556060791,-0.5007795095443726,0.3006194233894348,-0.40430948138237,0.3805122971534729
0.4773770272731781,1.8472269773483276,-0.1837691217660904,-0.32735124230384827,0.3107092082500458,-0.5558174252510071,0.4128710925579071
0.49504971504211426,1.9830074310302734,-0.20458699762821198,-0.16100408136844635,0.2883985638618469,-0.6193793416023254,0.4009232819080353
0.3233954906463623,2.070244312286377,-0.3182864189147949,-0.5248481631278992,0.2310761958360672,-0.5359636545181274,0.35251864790916443
0.027736449614167213,1.8310503959655762,-0.5675508975982666,-0.36031830310821533,0.19690605998039246,-0.5194694995880127,0.37999990582466125
-0.08966381102800369,0.7067497372627258,-0.40989166498184204,0.25752127170562744,0.1617332249879837,-0.7299462556838989,0.4093567132949829
-0.7465882897377014,-0.538524866104126,-0.9450352191925049,0.1662818193435669,0.22682833671569824,-0.8232786655426025,0.5045569539070129
-0.0867386981844902,-0.8269418478012085,-0.2398146688938141,-0.1305650770664215,0.13693132996559143,-0.7828040719032288,0.4252912998199463
0.5040805339813232,-1.3482524156570435,0.31747493147850037,-0.925551176071167,0.06870438158512115,-0.430931031703949,0.3147987127304077
0.5127025246620178,-1.7441580295562744,0.34641900658607483,-0.8062040209770203,-0.03479569032788277,-0.32855093479156494,0.2676956355571747
0.4601286053657532,-1.677249789237976,0.2527760863304138,-0.2839646637439728,-0.10809209942817688,-0.4656856954097748,0.27875185012817383
0.1389511376619339,-0.4821591079235077,-0.1322910338640213,-0.2766174077987671,-0.14277487993240356,-0.5086009502410889,0.2870734930038452
0.0023556158412247896,-0.005628479644656181,-0.2686651647090912,0.1523272693157196,-0.20234233140945435,-0.6910361051559448,0.31127575039863586
0.14310194551944733,0.8224749565124512,-0.24041399359703064,-0.15799713134765625,-0.2268570363521576,-0.6594446897506714,0.32067060470581055
0.5518537759780884,1.0405724048614502,0.09875036776065826,-0.23788177967071533,-0.2359967976808548,-0.6289718747138977,0.31102150678634644
0.5742637515068054,0.4547242224216461,0.08294164389371872,-0.04092593491077423,-0.3012758791446686,-0.6995042562484741,0.28852614760398865
0.5088958144187927,-0.11644924432039261,0.05364599451422691,0.10297422111034393,-0.32649800181388855,-0.7004483938217163,0.2838974595069885
0.3556995093822479,-0.17810459434986115,-0.18906351923942566,-0.16381703317165375,-0.41741883754730225,-0.6296684145927429,0.24408379197120667
0.30412399768829346,-0.14538240432739258,-0.177678644657135,-0.18251119554042816,-0.4014172852039337,-0.5881752371788025,0.23047050833702087
0.3498535454273224,0.07186508923768997,-0.12326889485120773,-0.04672136530280113,-0.3909396231174469,-0.5745121240615845,0.23111744225025177
0.32098791003227234,0.24465209245681763,-0.18210314214229584,-0.22800834476947784,-0.3910171389579773,-0.5343878865242004,0.21391743421554565
0.46348872780799866,0.3392907381057739,-0.061341542750597,-0.4227903187274933,-0.3915168344974518,-0.521985650062561,0.20466108620166779
0.6445175409317017,0.1432214230298996,0.11095792800188065,-0.31359249353408813,-0.376575767993927,-0.571776270866394,0.20063108205795288
0.6163585186004639,0.30826541781425476,0.11089160293340683,-0.29468193650245667,-0.3483659327030182,-0.5987527370452881,0.21053385734558105
0.5492958426475525,0.08301467448472977,-0.031047729775309563,-0.1403128057718277,-0.32737013697624207,-0.6495875716209412,0.21265044808387756
0.477830171585083,-0.17692719399929047,-0.12474330514669418,0.04851510003209114,-0.3247408866882324,-0.6794825196266174,0.2302146553993225
0.4501616358757019,0.0776628628373146,-0.08875636011362076,-0.14865875244140625,-0.2952052354812622,-0.6280431747436523,0.23969973623752594
0.4406299591064453,0.2015024870634079,-0.12233628332614899,-0.1340833157300949,-0.279276579618454,-0.6062911152839661,0.2629441022872925
0.5306021571159363,0.217745840549469,0.004951422568410635,-0.24357931315898895,-0.2867681384086609,-0.586571991443634,0.24546588957309723
0.5524314641952515,0.13976866006851196,-0.0510985404253006,-0.25553563237190247,-0.28597551584243774,-0.5630573630332947,0.2340696007013321
0.5864636898040771,-0.14311914145946503,0.055728405714035034,-0.010662803426384926,-0.27008146047592163,-0.611700713634491,0.21814942359924316
0.4041900932788849,0.23278270661830902,-0.27625027298927307,-0.381090372800827,-0.2165977954864502,-0.5195199251174927,0.2234967201948166
0.34291478991508484,0.11325458437204361,-0.19742842018604279,-0.2675531208515167,-0.23521533608436584,-0.5739173889160156,0.217803955078125
0.3731100559234619,0.08465777337551117,-0.1326436698436737,-0.19193188846111298,-0.2547665536403656,-0.5889695286750793,0.21132130920886993
0.4107556641101837,0.12212013453245163,-0.02568049170076847,-0.17456606030464172,-0.27171748876571655,-0.607925534248352,0.2066836655139923
0.4022928774356842,0.13929392397403717,-0.08762854337692261,-0.2759857475757599,-0.23025375604629517,-0.5730114579200745,0.23367023468017578
0.3708953857421875,0.1317281872034073,-0.16536608338356018,-0.2531375288963318,-0.1983656883239746,-0.5734809041023254,0.25151997804641724
