wrench_x,wrench_y,wrench_z
0.0,0.0,0.0
1.2161594443544284,5.98535951289803,1.5538525852247758
0.9260863740247706,6.418684678306894,1.3036519273685174
-0.1607398950663334,6.310155490653569,1.6633966017645787
-1.6205077756689554,6.8041773725579695,2.074041517429668
-1.3317815032387847,6.892917414477125,2.0431878815982154
-1.0316856741772429,6.682860517743432,1.8648051225988287
-0.2258405918100223,6.529687413336331,1.4999375954001313
0.21626713749347437,7.203436814273272,0.06788060947487001
-0.8186296107084838,7.247968962138244,-0.06354175063561787
-1.422765198508927,7.165246389248877,-0.0667297001269748
-1.24432783234923,5.562063575054207,-0.011948313062566069
-0.10041523739191321,4.071575458196292,-0.6565972102189543
0.8311225569627471,1.5340391512976828,-1.2895913999473172
-0.018667553457366044,-0.20764997858117912,-1.1666798249174188
-0.7232319805646246,-1.2462074553206948,-1.5597410217039467
-0.2643289119338055,-1.656685085981386,-2.3036505846649113
-0.4832335891094578,1.3694499712380093,-3.1557203467645287
2.0343525322781204,5.342964519857729,-4.062827337493941
2.675195460586468,7.362874117165491,-4.002774617440172
0.2166828615668822,6.5145928930537105,-1.053503223528907
-1.7088999279988257,3.771399408139212,2.5121776105735423
-2.5933019705131137,1.293463809398602,5.416671930675428
-1.7053207857458408,0.6980110719300852,4.741537879747313
-0.7802280482082375,1.7039587737865067,2.6988727652662967
-2.881861670036759,3.0363569905150465,1.8065470097872722
-2.8287252236083287,2.199091227956134,1.2981446409887971
-1.271186169518852,1.096257383067758,0.8503100343883133
-0.3966982511813141,0.6358818676513058,0.8413449562610695
-1.4651749531673892,0.5737984150105941,1.1178386402854605
-0.5505293883626675,1.078740224401453,0.8871049223524344
-0.2078280581723662,1.698636427624995,0.4977151205020495
-0.8868302272716071,1.7546102029082555,0.3971695964622106
-2.0140765192164136,1.203808008726657,1.4646103741028549
-1.011459371532676,0.5031413885338076,0.9263482304653314
-0.03947186630976111,0.5267978485735386,0.5977506704318867
-1.0224201754278215,1.3240477117535907,1.1969483286839493
-1.3591733289879573,1.63907525008261,1.165290316513784
-1.0605257021673289,0.9805186337547698,1.5750180000858698
-1.8682672140574288,0.8726537524388758,4.062358190132214
-2.6321173186891604,1.2345727527203199,7.943051091193539
-2.9922358528782125,1.3576676889871464,10.57723074251293
-3.799080628472623,0.9975598024547787,8.943209570748703
-5.202351150479272,2.293004637796065,6.0687834976549
-4.6349437419109645,2.1244662001476815,6.0791193608184155
-2.888834257354307,2.7107761251127744,1.1731211150325522
-0.4688962975469963,2.9106246846737225,-1.6824103649313842
2.219598043535455,3.2310262805341323,-4.228404603038
3.145988268746667,3.623406342723717,-4.609768229189494
0.19481082303063318,2.619011687494656,-2.4390476419198786
-0.933563163090634,1.3500871363259495,0.37547237325224603
-1.2451432211264462,1.5790840123640648,4.607953757376707
-0.9606063625983499,3.2250334875870155,5.311771334729504
0.1001538345578986,3.556494697652895,3.4497596751443886
0.6606530779201322,3.327722628982003,-0.3231471124564639
0.3922247426169014,4.167822885713275,-0.31649380574307023
0.2115975072007279,3.9793163981552926,0.3525694197030962
-2.826986034415954,3.6167510473401485,4.640364968594668
-0.8368048068723782,2.7320217179202944,2.566541738068346
-0.0030054884749191324,2.892531856597098,2.2380757805119638
0.06531186612520211,3.790980434376021,2.018375890903299
-0.13422965896608083,3.3797390163557335,3.1032733017794003
-0.6177665254594166,3.2856511529771844,2.8092965206968006
-0.30500189725250626,3.844364464015748,1.5577375168681271
0.011313439588214513,3.9938584389198715,2.9326696537695813
-0.6394611826271992,4.11627161399055,2.8410757297827387
0.0665991712201402,3.7954519360620966,2.2011804973399975
-0.41070940758277663,3.5798704591296975,2.475480140353086
-0.6097761107143906,3.1895639723488483,2.7104956534469884
-0.7757662883288657,3.154674005473092,2.6220647402393604
0.05070645414104319,3.264415583062163,2.0477994762036005
-0.23394469713754829,3.390838699851788,2.2826554722026704
-0.48692846156975217,3.304187275238748,2.456825613916487
-0.8953105253502334,2.9590348571806904,2.699281347671588
-0.6888429244747282,2.7797338889284076,2.615698409730637
-0.08347911622198417,2.9699614015880336,2.2037201572221345
-0.016103725422265763,2.852771204840061,1.9736454985855931
-0.4435653839213363,2.7202252484286085,2.1747091403823235
-0.6981860153140755,2.460917802653804,2.0937982089292824
0.0005035863589628875,2.713357605764938,2.1858622660444267
-0.3556394019039503,2.7095860303496977,2.085620316559424
-0.6117699869520095,2.603050679513914,2.2389828159214824
-0.29933828643655125,2.4915099108237273,2.152686546338094
-0.10515757974522344,2.4948635461984927,2.0421317748853993
-0.12431944801515199,2.5295875533835166,1.9608004926153608
-0.34912181488298377,2.3411374049005467,1.9162337757722399
-0.7595572383407592,2.113313744055331,2.297359870213136
-0.5949824122298084,2.849686126786414,2.7966617041952286
0.03652724443803629,2.5339513549278476,1.958576565083565
-0.37944460758598103,2.3627442234808145,1.775780903429919
-0.9024574581556204,2.28381884343568,2.0732224533233268
-0.7629352762690877,2.729410086118025,0.818880964459981
-0.2072178674632414,2.3799693418530943,2.153208263501833
-0.31251290164170425,2.1479706113410586,1.5788900362296678
-0.22342786393217973,2.1717135093085442,0.6563963588913052
0.011413873156135929,2.4849114164071113,-2.9928554121399182
1.8281963285548972,2.1510929328017725,-7.577405277287567
2.0347948410221064,1.0040676700199271,-7.698657793217896
3.173827673297816,-0.13888495014135438,-6.912787521097215
2.819639902780155,-0.35844453087418127,-4.452261563153703
