a1,a2,a3,a4,a5,a5,a7
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.9093114790157415e-05,-9.6918201961671e-06,9.6918201961671e-06,0.0,2.9093114790157415e-05,-2.9093114790157415e-05
0.0,-7.561003258160781e-06,0.0,0.0,0.0,0.0,2.265551665914245e-05
0.0,1.3735896573052742e-05,0.0,0.0,-3.2956151699181646e-05,0.0,0.0
3.0016677555977367e-05,7.5007537816418335e-06,7.5007537816418335e-06,7.514416211051866e-06,0.0,0.0,-1.50151699926937e-05
-7.312155958061339e-06,0.0,0.0,0.0,2.3356356905424036e-05,0.0,0.0
3.480224040686153e-05,-6.957913683436345e-06,0.00029936773353256285,0.00034809845965355635,1.1132661711599212e-05,0.0001183479034807533,-7.658774848096073e-05
1.87107507372275e-05,8.019588676688727e-06,5.8808695030165836e-05,-0.00012028896162519231,0.0,2.671574065971072e-06,0.0
-5.935348599450663e-05,-0.010401771403849125,7.421718237310415e-06,-0.0009756284416653216,0.009704360738396645,0.0088177639991045,-0.004930087365210056
-1.8655970052350312e-05,0.003312796587124467,-5.223264452069998e-05,-0.0006976260337978601,-0.00023875296756159514,0.0,-0.0005110934725962579
8.51925778988516e-06,0.0021523539908230305,3.835993629763834e-05,2.1305904738255776e-05,-6.815406322857598e-06,0.0,-9.376615344081074e-05
0.0,-4.302188244764693e-05,1.6549658539588563e-05,3.9714359445497394e-05,-1.5885743778198957e-05,-1.9857179722748697e-05,-1.654363404668402e-05
0.0,0.0,0.0,2.4581944671808742e-05,-1.3102415323373862e-05,4.094504674867494e-06,-1.2290972335904371e-05
0.0,3.7804575185873546e-06,-1.1348258340149187e-05,7.567801276309183e-06,0.0,0.0,7.560915037174709e-06
-0.00010601671965559945,-0.03410806134343147,-0.0007067545084282756,0.00076683284714818,0.05444285646080971,0.0422675646841526,-0.04562465474009514
5.607541970675811e-05,-0.1139892190694809,0.0006916557904332876,0.0045761666260659695,0.04420040547847748,0.0708782747387886,-0.031135890632867813
8.88965732883662e-05,-0.10614620894193649,-0.0002505213487893343,0.002190084895119071,0.027140840888023376,0.04753526672720909,-0.01991681195795536
1.984560913115274e-05,-0.03262118995189667,3.1763094739289954e-05,-0.00205247406847775,-0.0002223286428488791,-0.007018899079412222,0.0013418479356914759
-4.016782440885436e-06,0.010771416127681732,-2.4093384126899764e-05,-0.00035937956999987364,-6.746147118974477e-05,0.0010942058870568871,0.000152586551848799
-0.00012372240598779172,0.0260034017264843,-0.0007723027374595404,-0.0025456049479544163,-0.05948089435696602,-0.0692824125289917,0.038975104689598083
2.6434732717461884e-05,0.08770345896482468,8.859179069986567e-05,-0.004303084220737219,-0.03310437873005867,-0.048203397542238235,0.026452211663126945
3.0213977879611775e-05,0.12297344952821732,0.0002935195807367563,0.0010445943335071206,-0.0748865082859993,-0.08370602875947952,0.04885010048747063
-3.595203088480048e-05,0.14954450726509094,0.00018423474102746695,-0.00025613061734475195,-0.024473533034324646,-0.024521159008145332,0.015156656503677368
3.771807314478792e-05,0.0947365015745163,0.00015086466737557203,-5.8675101172411814e-05,-0.0567999891936779,-0.06268131732940674,0.03484204784035683
-0.00011876394273713231,0.11501047760248184,-0.0007561498787254095,0.0004117279895581305,-0.0419328473508358,-0.06703236699104309,0.03099435567855835
-8.050325413933024e-05,0.11883141845464706,-3.389976336620748e-05,0.0059741949662566185,-0.056952305138111115,-0.05872083455324173,0.03712475299835205
1.1447512406448368e-05,0.12050105631351471,-8.399708167416975e-05,0.005108537618070841,-0.05178479477763176,-0.05272708460688591,0.04795454069972038
0.0,0.056833844631910324,-0.00013574711920227855,0.0021310949232429266,-0.0457276813685894,-0.0440947562456131,0.04281202331185341
