pose,position_x,position_y,position_x,orientation_x,orientation_y,orientation_z,orientation_w,status,redundancy
pose,-0.04522739052108574,-0.4846179255639721,0.21436946836754564,0.7467197179794312,0.6645149895656746,0.01979832795702041,0.020917475513108727,2,0.33196051315450187
pose,-0.03758622473219804,-0.48491614591607746,0.16559074426726023,0.7452172636985779,0.6655129066450896,0.04017748572519949,0.011384115039981251,2,0.3320481777703372
pose,-0.0426366593151902,-0.49482043501941164,0.2963577833463417,0.7447508573532104,0.666270545164014,-0.010485800310771032,0.03632834956886975,2,0.33201048738514033
pose,0.2368530280650347,-0.47161796376594856,0.24125293836564507,0.6622150419740459,0.7489319443702698,0.007424221797143347,0.022738192643615436,2,0.33200994807840145
pose,0.23378129101823922,-0.5101849614246244,0.14513626140288252,0.716629683971405,0.6971769453090668,0.013384278294226747,0.014388293476006803,2,0.33211181400202794
pose,0.2337812292791566,-0.5101849567508187,0.14513618313028534,0.716629683971405,0.6971769478435101,0.013384270010715774,0.014388218091596384,2,0.33211169422880804
